id,tipo,genero
73254,Serie,Drama
99600,Serie,Drama
74739,Serie,Infantil
74739,Serie,Animación
74739,Serie,Comedia
74739,Serie,Familiar
74793,Serie,Drama
92998,Serie,Drama
92998,Serie,Comedia
92998,Serie,Telenovela
73341,Serie,Acción y aventura
73341,Serie,Comedia
73341,Serie,Drama
73341,Serie,Ciencia ficción y fantasía
75241,Serie,Drama
75241,Serie,Familiar
74185,Serie,Misterio
74185,Serie,Acción y aventura
74185,Serie,Animación
74185,Serie,Ciencia ficción y fantasía
71194,Serie,Animación
71194,Serie,Acción y aventura
68947,Serie,Comedia
68947,Serie,Drama
77427,Serie,Animación
77427,Serie,Comedia
77427,Serie,Familiar
246631,Serie,Documental
246631,Serie,Talk show
93282,Serie,Reality
72573,Serie,Sin clasificar
73348,Serie,Drama
73348,Serie,Comedia
133257,Serie,Drama
133257,Serie,Familiar
87694,Serie,Reality
70767,Serie,Comedia
70767,Serie,Drama
71128,Serie,Familiar
71128,Serie,Acción y aventura
71128,Serie,Comedia
71128,Serie,Infantil
71128,Serie,Misterio
77574,Serie,Drama
102388,Serie,Drama
102388,Serie,Misterio
73112,Serie,Drama
73112,Serie,Comedia
73112,Serie,Crimen
75066,Serie,Drama
215590,Serie,Sin clasificar
70284,Serie,Reality
69900,Serie,Comedia
78397,Serie,Acción y aventura
78397,Serie,Familiar
74689,Serie,Crimen
74689,Serie,Acción y aventura
76802,Serie,Misterio
76802,Serie,Drama
74647,Serie,Crimen
74647,Serie,Drama
74647,Serie,Historia y bélico
74830,Serie,Drama
158371,Serie,Drama
81306,Serie,Drama
73625,Serie,Drama
70837,Serie,Drama
70573,Serie,Comedia
70573,Serie,Drama
71356,Serie,Documental
72296,Serie,Animación
72296,Serie,Comedia
70378,Serie,Reality
70378,Serie,Drama
72514,Serie,Animación
72514,Serie,Comedia
72514,Serie,Ciencia ficción y fantasía
71070,Serie,Animación
71070,Serie,Infantil
71070,Serie,Ciencia ficción y fantasía
70945,Serie,Comedia
70945,Serie,Telenovela
95683,Serie,Comedia
72755,Serie,Crimen
72755,Serie,Drama
72755,Serie,Misterio
76016,Serie,Documental
76016,Serie,Historia y bélico
73085,Serie,Reality
73466,Serie,Sin clasificar
70384,Serie,Crimen
70384,Serie,Drama
70384,Serie,Familiar
73865,Serie,Reality
74074,Serie,Comedia
74074,Serie,Drama
72411,Serie,Drama
72411,Serie,Familiar
72411,Serie,Telenovela
205997,Serie,Talk show
94663,Serie,Talk show
92633,Serie,Reality
107034,Serie,Drama
107034,Serie,Crimen
68315,Serie,Ciencia ficción y fantasía
68315,Serie,Drama
77550,Serie,Reality
71209,Serie,Comedia
73871,Serie,Reality
73157,Serie,Comedia
73157,Serie,Ciencia ficción y fantasía
71897,Serie,Familiar
71897,Serie,Drama
153990,Serie,Drama
153990,Serie,Familiar
70681,Serie,Comedia
90809,Serie,Comedia
91703,Serie,Infantil
73537,Serie,Crimen
73537,Serie,Comedia
73660,Serie,Acción y aventura
73660,Serie,Animación
87619,Serie,Drama
71969,Serie,Ciencia ficción y fantasía
70637,Serie,Animación
70637,Serie,Ciencia ficción y fantasía
70637,Serie,Acción y aventura
70637,Serie,Drama
70637,Serie,Comedia
73982,Serie,Crimen
73982,Serie,Drama
73982,Serie,Misterio
137155,Serie,Drama
137155,Serie,Telenovela
73117,Serie,Acción y aventura
73117,Serie,Drama
72236,Serie,Familiar
72236,Serie,Infantil
72236,Serie,Ciencia ficción y fantasía
226708,Serie,Talk show
217384,Serie,Documental
68001,Serie,Ciencia ficción y fantasía
68001,Serie,Comedia
72066,Serie,Drama
88173,Serie,Drama
85085,Serie,Drama
80930,Serie,Sin clasificar
83172,Serie,Familiar
83172,Serie,Comedia
83172,Serie,Drama
214266,Serie,Comedia
99085,Serie,Animación
99085,Serie,Infantil
73132,Serie,Comedia
69577,Serie,Drama
72462,Serie,Familiar
72462,Serie,Infantil
72462,Serie,Drama
75248,Serie,Drama
71957,Serie,Reality
206215,Serie,Animación
206215,Serie,Infantil
206215,Serie,Ciencia ficción y fantasía
206215,Serie,Acción y aventura
71000,Serie,Ciencia ficción y fantasía
71000,Serie,Animación
71000,Serie,Comedia
71000,Serie,Acción y aventura
71000,Serie,Drama
71036,Serie,Drama
69931,Serie,Comedia
69292,Serie,Animación
69292,Serie,Drama
66871,Serie,Historia y bélico
66871,Serie,Drama
66871,Serie,Crimen
66871,Serie,Acción y aventura
71074,Serie,Comedia
71074,Serie,Talk show
73576,Serie,Comedia
73576,Serie,Drama
78374,Serie,Noticias
63646,Serie,Ciencia ficción y fantasía
63646,Serie,Drama
71068,Serie,Comedia
71068,Serie,Animación
124484,Serie,Reality
87427,Serie,Comedia
87427,Serie,Drama
113839,Serie,Telenovela
113839,Serie,Comedia
69820,Serie,Acción y aventura
69820,Serie,Animación
69820,Serie,Ciencia ficción y fantasía
72898,Serie,Animación
70858,Serie,Crimen
70858,Serie,Misterio
158361,Serie,Sin clasificar
67743,Serie,Crimen
67743,Serie,Drama
69220,Serie,Drama
220206,Serie,Acción y aventura
220206,Serie,Ciencia ficción y fantasía
220206,Serie,Comedia
135760,Serie,Familiar
73275,Serie,Animación
73275,Serie,Infantil
73275,Serie,Comedia
240444,Serie,Reality
240444,Serie,Comedia
71953,Serie,Drama
90746,Serie,Comedia
70964,Serie,Comedia
70964,Serie,Drama
84174,Serie,Misterio
84174,Serie,Crimen
74103,Serie,Comedia
74103,Serie,Drama
74103,Serie,Misterio
85280,Serie,Documental
67861,Serie,Ciencia ficción y fantasía
67861,Serie,Drama
93589,Serie,Documental
80865,Serie,Talk show
70513,Serie,Drama
70513,Serie,Ciencia ficción y fantasía
75871,Serie,Documental
85794,Serie,Documental
62285,Serie,Ciencia ficción y fantasía
62285,Serie,Acción y aventura
62285,Serie,Crimen
86091,Serie,Noticias
73178,Serie,Historia y bélico
73178,Serie,Drama
218951,Serie,Drama
78779,Serie,Reality
83082,Serie,Drama
73560,Serie,Drama
118040,Serie,Crimen
118040,Serie,Drama
74237,Serie,Ciencia ficción y fantasía
74237,Serie,Drama
74237,Serie,Acción y aventura
69045,Serie,Drama
72356,Serie,Sin clasificar
220472,Serie,Drama
220472,Serie,Comedia
220472,Serie,Ciencia ficción y fantasía
220472,Serie,Familiar
90483,Serie,Drama
70910,Serie,Reality
75765,Serie,Crimen
75765,Serie,Drama
75765,Serie,Acción y aventura
46434,Serie,Documental
46434,Serie,Historia y bélico
70590,Serie,Animación
70590,Serie,Acción y aventura
107138,Serie,Telenovela
107138,Serie,Drama
71528,Serie,Reality
71528,Serie,Comedia
69083,Serie,Comedia
72801,Serie,Reality
103328,Serie,Drama
82216,Serie,Animación
157141,Serie,Sin clasificar
221168,Serie,Documental
105046,Serie,Animación
105046,Serie,Comedia
105046,Serie,Familiar
72220,Serie,Documental
220248,Serie,Comedia
220248,Serie,Drama
75808,Serie,Crimen
75808,Serie,Drama
75517,Serie,Drama
75517,Serie,Familiar
102838,Serie,Talk show
102838,Serie,Comedia
73126,Serie,Comedia
73126,Serie,Crimen
74089,Serie,Animación
74089,Serie,Ciencia ficción y fantasía
74089,Serie,Acción y aventura
71497,Serie,Drama
71497,Serie,Familiar
72235,Serie,Reality
72235,Serie,Infantil
72235,Serie,Familiar
69570,Serie,Ciencia ficción y fantasía
69570,Serie,Acción y aventura
83919,Serie,Misterio
83919,Serie,Acción y aventura
83919,Serie,Ciencia ficción y fantasía
75383,Serie,Reality
70496,Serie,Drama
77597,Serie,Comedia
77597,Serie,Familiar
90422,Serie,Animación
90422,Serie,Familiar
90422,Serie,Comedia
78986,Serie,Drama
76047,Serie,Animación
76047,Serie,Comedia
74342,Serie,Reality
74887,Serie,Drama
72956,Serie,Infantil
72956,Serie,Comedia
72956,Serie,Familiar
75275,Serie,Comedia
75275,Serie,Drama
99364,Serie,Animación
99364,Serie,Comedia
71867,Serie,Animación
71867,Serie,Comedia
67726,Serie,Drama
67726,Serie,Ciencia ficción y fantasía
114122,Serie,Drama
70972,Serie,Animación
70972,Serie,Comedia
72339,Serie,Ciencia ficción y fantasía
72339,Serie,Comedia
72339,Serie,Acción y aventura
73479,Serie,Animación
73479,Serie,Comedia
73479,Serie,Familiar
73479,Serie,Infantil
103386,Serie,Acción y aventura
103386,Serie,Ciencia ficción y fantasía
103386,Serie,Comedia
103386,Serie,Infantil
73942,Serie,Documental
73942,Serie,Acción y aventura
195948,Serie,Drama
72362,Serie,Animación
72362,Serie,Drama
72362,Serie,Comedia
74635,Serie,Talk show
73984,Serie,Drama
73984,Serie,Comedia
128738,Serie,Reality
72899,Serie,Sin clasificar
74731,Serie,Drama
72313,Serie,Comedia
72313,Serie,Crimen
69142,Serie,Drama
73944,Serie,Ciencia ficción y fantasía
73944,Serie,Crimen
73944,Serie,Drama
73944,Serie,Comedia
73707,Serie,Crimen
73707,Serie,Drama
70463,Serie,Reality
70215,Serie,Drama
70215,Serie,Historia y bélico
73415,Serie,Comedia
82813,Serie,Drama
69513,Serie,Crimen
69513,Serie,Comedia
69513,Serie,Drama
70878,Serie,Animación
70878,Serie,Comedia
70878,Serie,Drama
71391,Serie,Drama
65856,Serie,Comedia
83058,Serie,Acción y aventura
83058,Serie,Crimen
83058,Serie,Drama
73200,Serie,Comedia
73200,Serie,Drama
79714,Serie,Drama
79714,Serie,Acción y aventura
79714,Serie,Misterio
71655,Serie,Infantil
71655,Serie,Familiar
71655,Serie,Comedia
74106,Serie,Comedia
74106,Serie,Drama
127279,Serie,Drama
99688,Serie,Drama
74114,Serie,Crimen
74114,Serie,Drama
68018,Serie,Crimen
68018,Serie,Drama
72224,Serie,Drama
73139,Serie,Comedia
73139,Serie,Drama
70897,Serie,Historia y bélico
70897,Serie,Drama
70897,Serie,Crimen
76944,Serie,Comedia
224907,Serie,Misterio
224907,Serie,Drama
97533,Serie,Infantil
97533,Serie,Familiar
210832,Serie,Ciencia ficción y fantasía
70491,Serie,Animación
70491,Serie,Comedia
70491,Serie,Infantil
77191,Serie,Reality
71199,Serie,Comedia
71199,Serie,Drama
70391,Serie,Ciencia ficción y fantasía
70391,Serie,Drama
104694,Serie,Drama
104694,Serie,Ciencia ficción y fantasía
74313,Serie,Documental
74313,Serie,Familiar
99825,Serie,Sin clasificar
69720,Serie,Reality
91852,Serie,Drama
67804,Serie,Comedia
86005,Serie,Drama
86005,Serie,Comedia
82523,Serie,Drama
70194,Serie,Comedia
70194,Serie,Drama
70194,Serie,Familiar
73737,Serie,Documental
208484,Serie,Sin clasificar
154238,Serie,Sin clasificar
75324,Serie,Drama
75324,Serie,Familiar
75324,Serie,Reality
68892,Serie,Drama
73013,Serie,Drama
73013,Serie,Ciencia ficción y fantasía
73013,Serie,Comedia
71890,Serie,Comedia
72207,Serie,Drama
72682,Serie,Acción y aventura
158582,Serie,Reality
71813,Serie,Comedia
71813,Serie,Drama
71272,Serie,Drama
98291,Serie,Documental
75430,Serie,Reality
69541,Serie,Drama
232179,Serie,Sin clasificar
74706,Serie,Drama
66789,Serie,Crimen
66789,Serie,Drama
66789,Serie,Misterio
68716,Serie,Drama
68716,Serie,Ciencia ficción y fantasía
68716,Serie,Acción y aventura
71360,Serie,Ciencia ficción y fantasía
71360,Serie,Animación
71360,Serie,Acción y aventura
86256,Serie,Familiar
86256,Serie,Comedia
86256,Serie,Telenovela
72049,Serie,Crimen
72049,Serie,Drama
72049,Serie,Misterio
71495,Serie,Ciencia ficción y fantasía
71495,Serie,Drama
75235,Serie,Drama
70748,Serie,Drama
70748,Serie,Comedia
71250,Serie,Drama
71250,Serie,Familiar
72432,Serie,Drama
69889,Serie,Drama
69889,Serie,Comedia
69889,Serie,Misterio
69889,Serie,Crimen
107081,Serie,Drama
70445,Serie,Documental
70445,Serie,Drama
73257,Serie,Drama
207645,Serie,Sin clasificar
79385,Serie,Animación
79385,Serie,Infantil
79385,Serie,Ciencia ficción y fantasía
90776,Serie,Drama
76746,Serie,Reality
74424,Serie,Crimen
74424,Serie,Drama
74424,Serie,Misterio
68002,Serie,Drama
68002,Serie,Ciencia ficción y fantasía
240423,Serie,Reality
69659,Serie,Comedia
69659,Serie,Crimen
73032,Serie,Drama
250378,Serie,Drama
76050,Serie,Acción y aventura
76050,Serie,Drama
76050,Serie,Misterio
73192,Serie,Documental
73192,Serie,Comedia
75814,Serie,Reality
72331,Serie,Acción y aventura
72331,Serie,Drama
70880,Serie,Animación
70880,Serie,Drama
70485,Serie,Misterio
70485,Serie,Ciencia ficción y fantasía
70485,Serie,Drama
102934,Serie,Telenovela
102934,Serie,Drama
91278,Serie,Animación
91278,Serie,Acción y aventura
91278,Serie,Ciencia ficción y fantasía
89681,Serie,Sin clasificar
82707,Serie,Animación
67925,Serie,Drama
75001,Serie,Crimen
222034,Serie,Sin clasificar
74075,Serie,Comedia
74075,Serie,Drama
91550,Serie,Familiar
91550,Serie,Drama
70899,Serie,Reality
70899,Serie,Documental
76017,Serie,Drama
67232,Serie,Drama
74750,Serie,Drama
71739,Serie,Comedia
224924,Serie,Acción y aventura
224924,Serie,Infantil
72523,Serie,Animación
72523,Serie,Comedia
69337,Serie,Drama
73698,Serie,Comedia
73698,Serie,Drama
73698,Serie,Ciencia ficción y fantasía
91448,Serie,Talk show
75240,Serie,Drama
75240,Serie,Telenovela
70122,Serie,Comedia
72976,Serie,Reality
67991,Serie,Comedia
74097,Serie,Animación
74097,Serie,Drama
74097,Serie,Ciencia ficción y fantasía
75907,Serie,Comedia
75907,Serie,Ciencia ficción y fantasía
4754,Serie,Comedia
229135,Serie,Comedia
229135,Serie,Familiar
71725,Serie,Ciencia ficción y fantasía
71725,Serie,Comedia
71725,Serie,Drama
71819,Serie,Acción y aventura
71819,Serie,Animación
70882,Serie,Animación
70882,Serie,Comedia
70882,Serie,Acción y aventura
83132,Serie,Drama
83132,Serie,Comedia
91005,Serie,Talk show
253552,Serie,Sin clasificar
74879,Serie,Animación
74879,Serie,Comedia
74879,Serie,Familiar
74935,Serie,Drama
67993,Serie,Crimen
67993,Serie,Drama
72463,Serie,Talk show
72463,Serie,Reality
74853,Serie,Reality
79146,Serie,Drama
79146,Serie,Misterio
79146,Serie,Crimen
70957,Serie,Comedia
70957,Serie,Misterio
70957,Serie,Crimen
70639,Serie,Animación
70639,Serie,Acción y aventura
70639,Serie,Ciencia ficción y fantasía
157270,Serie,Reality
157270,Serie,Drama
70592,Serie,Animación
70592,Serie,Misterio
70592,Serie,Acción y aventura
70592,Serie,Ciencia ficción y fantasía
72520,Serie,Animación
74381,Serie,Animación
74381,Serie,Infantil
73268,Serie,Drama
73268,Serie,Comedia
85652,Serie,Ciencia ficción y fantasía
85652,Serie,Comedia
85652,Serie,Acción y aventura
74831,Serie,Drama
72043,Serie,Telenovela
72043,Serie,Comedia
72043,Serie,Misterio
72544,Serie,Comedia
80614,Serie,Drama
80614,Serie,Misterio
72396,Serie,Drama
74180,Serie,Animación
74180,Serie,Drama
72737,Serie,Acción y aventura
72737,Serie,Animación
72737,Serie,Misterio
72737,Serie,Ciencia ficción y fantasía
70540,Serie,Comedia
70540,Serie,Familiar
70540,Serie,Drama
88523,Serie,Comedia
152252,Serie,Reality
152252,Serie,Talk show
75990,Serie,Drama
66939,Serie,Drama
90545,Serie,Drama
74081,Serie,Animación
74081,Serie,Comedia
74081,Serie,Drama
70664,Serie,Drama
75587,Serie,Comedia
75587,Serie,Drama
71308,Serie,Comedia
157909,Serie,Reality
71967,Serie,Crimen
71967,Serie,Drama
71967,Serie,Misterio
69282,Serie,Comedia
69282,Serie,Animación
69282,Serie,Ciencia ficción y fantasía
69222,Serie,Ciencia ficción y fantasía
69222,Serie,Drama
234639,Serie,Drama
80958,Serie,Sin clasificar
72426,Serie,Animación
72426,Serie,Comedia
74743,Serie,Reality
87648,Serie,Reality
74592,Serie,Comedia
216639,Serie,Drama
241754,Serie,Drama
85224,Serie,Documental
85224,Serie,Crimen
71013,Serie,Animación
71013,Serie,Drama
76783,Serie,Drama
73169,Serie,Acción y aventura
73169,Serie,Ciencia ficción y fantasía
71014,Serie,Animación
71014,Serie,Ciencia ficción y fantasía
71014,Serie,Drama
73472,Serie,Infantil
73472,Serie,Animación
219884,Serie,Talk show
73267,Serie,Drama
72140,Serie,Noticias
72140,Serie,Comedia
71714,Serie,Drama
83393,Serie,Reality
83393,Serie,Documental
83393,Serie,Familiar
69480,Serie,Drama
70557,Serie,Drama
73776,Serie,Documental
91142,Serie,Drama
109610,Serie,Comedia
109610,Serie,Talk show
136758,Serie,Drama
209166,Serie,Animación
209166,Serie,Acción y aventura
209166,Serie,Ciencia ficción y fantasía
70813,Serie,Comedia
70813,Serie,Drama
71928,Serie,Ciencia ficción y fantasía
71928,Serie,Comedia
96028,Serie,Drama
70609,Serie,Ciencia ficción y fantasía
70609,Serie,Misterio
70609,Serie,Drama
72337,Serie,Comedia
73554,Serie,Drama
73554,Serie,Crimen
73554,Serie,Misterio
72633,Serie,Comedia
225506,Serie,Talk show
76653,Serie,Drama
76653,Serie,Familiar
81909,Serie,Familiar
81909,Serie,Reality
86451,Serie,Comedia
66620,Serie,Comedia
66620,Serie,Drama
74083,Serie,Animación
74083,Serie,Comedia
69974,Serie,Crimen
69974,Serie,Drama
72304,Serie,Animación
72304,Serie,Acción y aventura
72304,Serie,Drama
72304,Serie,Ciencia ficción y fantasía
70580,Serie,Comedia
70580,Serie,Drama
93613,Serie,Sin clasificar
74448,Serie,Reality
75600,Serie,Familiar
75600,Serie,Reality
93508,Serie,Animación
98533,Serie,Drama
93612,Serie,Sin clasificar
82156,Serie,Documental
82156,Serie,Crimen
81775,Serie,Comedia
86704,Serie,Comedia
86704,Serie,Drama
70274,Serie,Documental
70274,Serie,Reality
70195,Serie,Comedia
70195,Serie,Drama
74015,Serie,Familiar
74015,Serie,Comedia
74015,Serie,Drama
216989,Serie,Historia y bélico
74829,Serie,Drama
73467,Serie,Western
73467,Serie,Drama
72496,Serie,Crimen
72496,Serie,Drama
64910,Serie,Comedia
64910,Serie,Animación
64910,Serie,Infantil
70541,Serie,Drama
70541,Serie,Historia y bélico
105155,Serie,Drama
105155,Serie,Familiar
105155,Serie,Misterio
105155,Serie,Crimen
69812,Serie,Drama
72334,Serie,Drama
71795,Serie,Crimen
71795,Serie,Drama
71795,Serie,Acción y aventura
82576,Serie,Comedia
119809,Serie,Reality
119809,Serie,Familiar
228969,Serie,Sin clasificar
95853,Serie,Misterio
95853,Serie,Drama
73325,Serie,Misterio
73325,Serie,Crimen
73325,Serie,Drama
217142,Serie,Documental
110496,Serie,Comedia
110496,Serie,Drama
68891,Serie,Comedia
68891,Serie,Drama
68891,Serie,Misterio
74974,Serie,Familiar
74974,Serie,Animación
74974,Serie,Comedia
74974,Serie,Infantil
76045,Serie,Reality
72851,Serie,Drama
74120,Serie,Reality
74120,Serie,Talk show
73913,Serie,Drama
73913,Serie,Ciencia ficción y fantasía
74091,Serie,Animación
74091,Serie,Drama
74091,Serie,Misterio
74091,Serie,Acción y aventura
74091,Serie,Ciencia ficción y fantasía
74092,Serie,Comedia
74092,Serie,Animación
75817,Serie,Reality
70193,Serie,Drama
84749,Serie,Sin clasificar
116768,Serie,Comedia
78771,Serie,Reality
70117,Serie,Drama
70117,Serie,Comedia
70454,Serie,Comedia
70454,Serie,Animación
70454,Serie,Familiar
84254,Serie,Crimen
84254,Serie,Drama
84254,Serie,Misterio
68890,Serie,Crimen
68890,Serie,Drama
73321,Serie,Animación
73321,Serie,Acción y aventura
121484,Serie,Reality
121091,Serie,Animación
121091,Serie,Infantil
110184,Serie,Drama
110184,Serie,Familiar
72425,Serie,Animación
72425,Serie,Ciencia ficción y fantasía
71373,Serie,Documental
71535,Serie,Drama
72763,Serie,Reality
237961,Serie,Reality
75750,Serie,Reality
75750,Serie,Talk show
110790,Serie,Historia y bélico
110790,Serie,Drama
126055,Serie,Noticias
126055,Serie,Crimen
154047,Serie,Animación
154047,Serie,Infantil
86822,Serie,Familiar
86822,Serie,Crimen
86822,Serie,Drama
86822,Serie,Misterio
157799,Serie,Sin clasificar
72195,Serie,Reality
74093,Serie,Ciencia ficción y fantasía
74093,Serie,Animación
74093,Serie,Acción y aventura
72509,Serie,Animación
72509,Serie,Comedia
72509,Serie,Drama
88833,Serie,Talk show
88833,Serie,Comedia
72429,Serie,Crimen
72429,Serie,Misterio
72429,Serie,Drama
72820,Serie,Comedia
137110,Serie,Comedia
73715,Serie,Documental
73715,Serie,Reality
74163,Serie,Acción y aventura
74163,Serie,Animación
74163,Serie,Comedia
74163,Serie,Drama
103972,Serie,Documental
94833,Serie,Drama
94833,Serie,Comedia
71784,Serie,Documental
71910,Serie,Comedia
71910,Serie,Drama
71910,Serie,Ciencia ficción y fantasía
73505,Serie,Drama
220423,Serie,Drama
220423,Serie,Familiar
220423,Serie,Comedia
220423,Serie,Misterio
73506,Serie,Comedia
73506,Serie,Drama
95655,Serie,Reality
71887,Serie,Comedia
71887,Serie,Drama
69320,Serie,Comedia
73862,Serie,Familiar
72542,Serie,Talk show
74183,Serie,Animación
74183,Serie,Drama
74851,Serie,Talk show
72368,Serie,Comedia
72368,Serie,Reality
91617,Serie,Reality
69373,Serie,Comedia
69373,Serie,Talk show
119538,Serie,Drama
74182,Serie,Animación
74182,Serie,Comedia
79139,Serie,Animación
79139,Serie,Acción y aventura
79139,Serie,Drama
70440,Serie,Crimen
70440,Serie,Misterio
72549,Serie,Drama
71141,Serie,Comedia
72927,Serie,Comedia
72927,Serie,Talk show
72927,Serie,Noticias
78692,Serie,Comedia
78692,Serie,Familiar
84996,Serie,Drama
84789,Serie,Comedia
84789,Serie,Drama
84789,Serie,Familiar
69230,Serie,Acción y aventura
69230,Serie,Animación
69230,Serie,Comedia
80088,Serie,Drama
80088,Serie,Comedia
72615,Serie,Crimen
72615,Serie,Drama
84933,Serie,Comedia
84933,Serie,Misterio
71204,Serie,Documental
69342,Serie,Animación
69342,Serie,Comedia
218969,Serie,Sin clasificar
